Source_Name,DataRelease,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,Unc_LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,Unc_PLEC_Exp_Index,PLEC_SigCurv,Npred,Flux_Band.0,Flux_Band.1,Flux_Band.2,Flux_Band.3,Flux_Band.4,Flux_Band.5,Flux_Band.6,Unc_Flux_Band.0_0,Unc_Flux_Band.0_1,Unc_Flux_Band.1_0,Unc_Flux_Band.1_1,Unc_Flux_Band.2_0,Unc_Flux_Band.2_1,Unc_Flux_Band.3_0,Unc_Flux_Band.3_1,Unc_Flux_Band.4_0,Unc_Flux_Band.4_1,Unc_Flux_Band.5_0,Unc_Flux_Band.5_1,Unc_Flux_Band.6_0,Unc_Flux_Band.6_1,nuFnu_Band.0,nuFnu_Band.1,nuFnu_Band.2,nuFnu_Band.3,nuFnu_Band.4,nuFnu_Band.5,nuFnu_Band.6,Sqrt_TS_Band.0,Sqrt_TS_Band.1,Sqrt_TS_Band.2,Sqrt_TS_Band.3,Sqrt_TS_Band.4,Sqrt_TS_Band.5,Sqrt_TS_Band.6,Variability_Index,Frac_Variability,Unc_Frac_Variability,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Flux_History.0,Flux_History.1,Flux_History.2,Flux_History.3,Flux_History.4,Flux_History.5,Flux_History.6,Flux_History.7,Flux_History.8,Flux_History.9,Unc_Flux_History.0_0,Unc_Flux_History.0_1,Unc_Flux_History.1_0,Unc_Flux_History.1_1,Unc_Flux_History.2_0,Unc_Flux_History.2_1,Unc_Flux_History.3_0,Unc_Flux_History.3_1,Unc_Flux_History.4_0,Unc_Flux_History.4_1,Unc_Flux_History.5_0,Unc_Flux_History.5_1,Unc_Flux_History.6_0,Unc_Flux_History.6_1,Unc_Flux_History.7_0,Unc_Flux_History.7_1,Unc_Flux_History.8_0,Unc_Flux_History.8_1,Unc_Flux_History.9_0,Unc_Flux_History.9_1,Sqrt_TS_History.0,Sqrt_TS_History.1,Sqrt_TS_History.2,Sqrt_TS_History.3,Sqrt_TS_History.4,Sqrt_TS_History.5,Sqrt_TS_History.6,Sqrt_TS_History.7,Sqrt_TS_History.8,Sqrt_TS_History.9,ASSOC_FGL,ASSOC_FHL,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,CLASS2,ASSOC1,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,Flags
4FGL J0429.3-3238,1,67.3285,-32.6348,233.4735,-42.9578,0.0677,0.0641,-33.270,0.1098,0.1040,-33.270,443,,5.638,2510.45,1.2770e-10,2.7228e-11,1.4237e-12,3.0596e-13,PowerLaw,2.0471e-14,4.3651e-15,2.0139,0.1524,2.6079e-14,6.7081e-15,1.8500,0.2446,0.2027,0.1766,1.376,2.3982e-14,6.1345e-15,1.5479,0.4586,0.00229,0.00249,0.6667,nan,1.209,173.83,5.723789497924514e-12,1.333533943806333e-15,2.7297539229031997e-10,1.146592681910974e-10,2.1857897436472484e-11,1.1885633970087905e-11,1.4207116386111274e-12,nan,1.0969634089974534e-08,nan,1.0642102754587768e-09,-1.5163632849368724e-10,1.5937022534995293e-10,-3.107963539306091e-11,3.440703277846069e-11,-9.624913713257577e-12,1.2289469789039664e-11,-5.46890310815229e-12,7.302855369040184e-12,nan,5.006881194369317e-12,9.164416856885147e-16,3.2000655559107935e-19,1.871081143755421e-13,2.7514649629870047e-13,1.4982267271430871e-13,2.8521811106484163e-13,7.543554133128752e-14,0.0,0.0,1.8432306051254272,4.675923824310303,3.09963321685791,3.4767322540283203,0.6123872995376587,7.4958,0.0000,10.0000,nan,nan,nan,nan,nan,1.0705743583305782e-11,4.05964567518069e-10,1.6204143582498887e-09,1.866359733426748e-09,1.493071222213871e-09,8.94647550486738e-11,1.4975982676190824e-09,1.4035114181965014e-09,1.5301608868867334e-09,2.5285842308875317e-09,nan,1.0472172018438641e-09,nan,9.278317003591496e-10,-8.122533756704797e-10,9.718077453868545e-10,-8.996414169182287e-10,1.0912571957177875e-09,-7.901629905937568e-10,9.997728200872302e-10,nan,9.679193002654074e-10,-7.815291747093056e-10,9.890944729917805e-10,-9.157268832105103e-10,1.0835941033349172e-09,-1.0668954608661352e-09,1.1807520516882164e-09,-9.851321980391958e-10,1.1351313222718318e-09,0.0,0.5530491471290588,2.4078545570373535,2.586636543273926,2.474776029586792,0.1540001928806305,2.460040807723999,1.6428965330123901,1.495957374572754,3.2204580307006836,,,,,,N,,bll,,NVSS J042900-323638,,0.9938,0.8782,67.2508,-32.6108,0.00900,0
4FGL J0429.3-4326,1,67.3427,-43.4442,248.3123,-43.5465,0.0529,0.0448,-26.890,0.0857,0.0726,-26.890,776,,6.871,1207.83,1.3784e-10,2.5631e-11,1.8367e-12,3.3831e-13,PowerLaw,1.2335e-13,2.1097e-14,2.4086,0.1423,1.3100e-13,2.6377e-14,2.3736,0.1712,0.0481,0.0956,0.531,1.2732e-13,2.3663e-14,2.3062,0.2762,0.00075,0.00184,0.6667,nan,0.466,359.42,1.5650857276838792e-09,6.571218014173041e-10,7.02877256397727e-10,1.355003331759974e-10,8.248189457826793e-12,2.23816451483394e-12,2.3720066709420617e-12,nan,1.8755985209395476e-08,nan,1.7050287848263679e-09,-1.7756747461294964e-10,1.8459624107070027e-10,-3.0811374285288906e-11,3.376249974040846e-11,-5.615885360910067e-12,8.207541417337705e-12,-1.9046075480644298e-12,3.671241696062699e-12,-1.7309979404717124e-12,3.286913059438734e-12,2.467127522241819e-13,1.5175882740140617e-13,4.602494058612849e-13,3.129308877997117e-13,5.400977516785421e-14,5.1689230153029175e-14,1.0827756334770566e-13,0.03898730129003525,0.3763725459575653,4.2549638748168945,5.734439373016357,1.8590164184570312,1.3365368843078613,2.1142759323120117,14.2045,0.3252,0.3341,nan,nan,nan,nan,nan,5.395784263839687e-09,9.39445632397451e-10,3.128440395627763e-09,2.9295936787576693e-09,5.963303184586266e-09,2.769418694370529e-09,6.960266807354287e-10,1.2731027169976539e-13,5.782188505776276e-09,4.825453370216337e-09,-2.0139747647363038e-09,2.2064858828940714e-09,nan,1.8970902626591624e-09,-1.9919923488487257e-09,2.2181294578871302e-09,-1.6523770129950321e-09,1.9335910650397636e-09,-2.063797799323197e-09,2.2776944774705044e-09,-1.5483302417962364e-09,1.890071210652877e-09,nan,1.4022203398411648e-09,nan,1.6472675445911023e-09,-2.0527639588152624e-09,2.2473329863714753e-09,-2.077298333347244e-09,2.2898589691067173e-09,3.0629384517669678,0.5274625420570374,1.6311662197113037,2.0938899517059326,3.267343044281006,2.2391037940979004,0.9499927163124084,0.0,3.2995617389678955,2.5110647678375244,,,,,,N,,fsrq,,PKS 0427-435,,0.9961,0.9486,67.3543,-43.4768,0.00000,0
4FGL J0429.8+2843,1,67.4579,28.7191,170.2460,-13.4763,0.0220,0.0189,-13.960,0.0356,0.0307,-13.960,337,,16.569,2792.84,8.9981e-10,7.6817e-11,1.0045e-11,8.7657e-13,PowerLaw,1.1490e-13,9.7492e-15,2.1175,0.0604,1.3516e-13,1.3168e-14,2.0469,0.0903,0.1203,0.0499,2.830,1.3194e-13,1.2780e-14,1.7335,0.1636,0.00182,0.00077,0.6667,nan,3.001,1024.99,4.348004456478094e-10,2.127817699815182e-09,2.115570385541332e-09,6.24707230389987e-10,2.4957982902584774e-10,5.2163679625794046e-11,7.410792465800675e-12,nan,2.768313756007501e-08,nan,6.095820737073154e-09,-5.070641129201192e-10,5.20518073088283e-10,-9.060390632198434e-11,9.437453596383705e-11,-3.2070030658859494e-11,3.425762798436871e-11,-1.2688616650435858e-11,1.4449727872567486e-11,-3.796761082613953e-12,5.513011488295083e-12,6.933080547383633e-14,5.054390066205894e-13,1.4325588241700937e-12,1.4839211673681185e-12,1.6900301687619579e-12,1.2390891264424386e-12,3.774945850701372e-13,0.0,0.3479805290699005,4.328742980957031,8.096700668334961,12.554166793823242,7.323874473571777,3.202354907989502,11.0346,0.1280,0.1630,nan,nan,nan,nan,nan,1.2951087313695098e-08,7.603325968830177e-09,6.14508843810313e-09,9.634055331275704e-09,1.6490659504597716e-08,1.4947346471672063e-08,1.3829072997850744e-08,1.5202095582367292e-08,9.95829729788511e-09,1.0209954659501363e-08,-3.0161027009256713e-09,3.226734213157556e-09,-2.6079494119812807e-09,2.921518138521151e-09,-2.6950066622788427e-09,2.9905096177174073e-09,-3.0346722912355517e-09,3.3081630768094783e-09,-3.330318909533503e-09,3.569786022339372e-09,-3.2729050580826424e-09,3.503819678840614e-09,-3.3083229489250243e-09,3.5616205540378587e-09,-3.1004820932878374e-09,3.4103109225469552e-09,-2.469435989027602e-09,2.736394444369239e-09,-2.999836823391888e-09,3.369334589109485e-09,5.47221565246582,3.8738975524902344,2.598314046859741,3.952751874923706,6.646603584289551,6.054039001464844,5.415015697479248,6.34794807434082,6.175221920013428,4.41550350189209,3FGL J0429.8+2843,3FHL J0429.7+2845,,,,N,,bcu,,MG2 J042948+2843,,0.9987,0.9329,67.4583,28.7148,0.00000,0
4FGL J0429.9-3101,1,67.4806,-31.0178,231.3257,-42.5765,0.0234,0.0207,-49.480,0.0380,0.0335,-49.480,443,,17.381,2364.04,3.8889e-10,3.7231e-11,4.3940e-12,4.4284e-13,PowerLaw,6.9958e-14,6.6684e-15,1.9585,0.0718,8.0005e-14,9.2257e-15,1.8307,0.1162,0.1088,0.0649,1.904,7.8815e-14,8.8317e-15,1.5619,0.2232,0.00185,0.00111,0.6667,nan,2.328,487.29,1.247364989076516e-09,1.9395649530906667e-09,6.834105503727983e-10,2.381085606462108e-10,1.2771235458064467e-10,2.920160641073366e-11,4.348437842444097e-12,nan,1.065276045153496e-08,-1.2413914340925203e-09,1.275802796740777e-09,-1.6571860550484985e-10,1.7283167952353296e-10,-3.921249089322565e-11,4.206489670477431e-11,-1.9394845104936387e-11,2.141334332073086e-11,-8.399764390987219e-12,1.0188835886104641e-11,-2.923367711099578e-12,4.795786164024651e-12,2.0015659594162238e-13,4.679845920507741e-13,4.715084659517865e-13,5.745160749047462e-13,8.811314850497298e-13,7.045858579739217e-13,2.361683711007284e-13,0.09531662613153458,1.5728442668914795,4.518120288848877,8.39632511138916,13.024689674377441,7.504241943359375,2.5826334953308105,15.3118,0.2319,0.1471,nan,nan,nan,nan,nan,3.5528131547835073e-09,1.5148463594627515e-09,2.6476512093864812e-09,4.175137569006893e-09,3.2647382575134998e-09,5.390103474667285e-09,1.5189793867165235e-09,4.8238764094321596e-09,4.8447574840793095e-09,4.524451480136804e-09,-1.0456714383266785e-09,1.17377396691154e-09,-6.538816155199356e-10,8.259666284260447e-10,-9.552125757039676e-10,1.0959921858955113e-09,-1.1261450660882133e-09,1.2561336415473079e-09,-1.0241905101793236e-09,1.166634233662478e-09,-1.1896857943227701e-09,1.309642949642864e-09,-8.186136768451036e-10,1.0499174862843574e-09,-1.1060228288783946e-09,1.2262844073518409e-09,-1.0782813530951785e-09,1.219040979272279e-09,-1.0807840178372885e-09,1.203877664224251e-09,4.886298656463623,3.428548574447632,3.66772198677063,5.25076961517334,5.053349018096924,7.429540634155273,2.711711883544922,6.518296718597412,7.390890598297119,6.6229023933410645,3FGL J0430.1-3103,3FHL J0429.9-3100,,,,N,,bcu,,MRSS 421-156568,,0.9923,0.0000,67.4956,-30.9931,0.00000,0
4FGL J0430.2-0356,2,67.5693,-3.9458,199.0290,-32.9783,0.3354,0.1743,-87.260,0.5439,0.2827,-87.260,1286,,4.484,538.46,1.1576e-10,3.3917e-11,2.2063e-12,4.5756e-13,PowerLaw,1.0343e-12,2.0772e-13,2.6901,0.1767,1.1412e-12,2.7100e-13,2.6215,0.2550,0.1044,0.1756,0.645,1.1478e-12,2.7480e-13,2.2748,0.5817,0.00654,0.00913,0.6667,nan,0.816,420.06,7.437581217573097e-09,4.405713127653144e-09,8.005337504002341e-10,1.1154269868862698e-10,3.276763626061663e-12,1.9344220236056087e-12,1.7500276672677978e-14,nan,1.4697353556414328e-08,-1.9825507902027084e-09,2.0194099725756587e-09,-2.2696375334696484e-10,2.3598614729003486e-10,-4.1393336674966363e-11,4.515890092426922e-11,nan,1.3763924028298291e-11,nan,6.967363751914091e-12,nan,5.3500762847713546e-12,1.1596468143387773e-12,9.90945498401119e-13,5.080368634460819e-13,2.508850061293949e-13,2.0795084065632595e-14,4.350956850666596e-14,7.267168404758329e-16,0.4789999723434448,2.256303310394287,3.742417573928833,2.967494010925293,0.31983256340026855,0.6191625595092773,0.0,25.2394,0.8015,0.3160,4.629,1.545589967122396e-08,3.6547498361017006e-09,507590016.0,31560000.0,7.982975391840341e-11,3.87718633240719e-12,4.647470852603419e-09,1.955122001795484e-11,6.233818350409592e-09,1.3463802295277105e-09,4.761934846442273e-09,1.3170155632735714e-08,1.545589967122396e-08,6.9334968877399206e-09,nan,2.690488720702433e-09,nan,3.1012337142755086e-09,-3.2688582951578837e-09,3.554579297571081e-09,nan,3.4535474480179573e-09,-3.399160064532225e-09,3.622100175348919e-09,nan,3.503271894800264e-09,-3.656070113322585e-09,3.8594443196871e-09,-3.575540308276004e-09,3.763224398767306e-09,-3.6547498361017006e-09,3.813167559485464e-09,-3.6811311776574485e-09,3.884942145759851e-09,0.0,0.0,1.4667860269546509,0.0,1.8957273960113525,0.3860864043235779,1.3178763389587402,4.078672409057617,4.629333019256592,1.94301438331604,,,,,,N,,bcu,,PMN J0431-0406,,0.0000,0.8235,67.8670,-4.1075,0.00450,256
4FGL J0430.3-2507,1,67.5751,-25.1283,223.6187,-41.2287,0.0196,0.0190,-19.160,0.0317,0.0308,-19.160,1443,,14.456,1582.99,3.7319e-10,3.9391e-11,4.2331e-12,4.2835e-13,PowerLaw,1.6225e-13,1.6418e-14,2.1764,0.0814,1.6879e-13,1.9948e-14,2.1489,0.0991,0.0277,0.0484,0.600,1.7062e-13,1.8820e-14,2.0174,0.1629,0.00093,0.00088,0.6667,nan,1.219,623.57,3.711044058857249e-12,4.392807451125691e-09,1.0210068346339085e-09,2.671913246210522e-10,8.14532746806762e-11,3.024016453911926e-11,5.285880811947398e-21,nan,9.264277345266692e-09,-1.7821348841096096e-09,1.705533159146455e-09,-2.1107286751753662e-10,2.1724132215350522e-10,-4.481299359371249e-11,4.778693066254114e-11,-1.6952241693735104e-11,1.9158726688450756e-11,-9.053010077697543e-12,1.0908395714492869e-11,nan,4.844052242658492e-12,5.903642294839142e-16,1.0374757693568104e-12,6.866419325485262e-13,6.310419309492332e-13,5.477850703421161e-13,7.142001833687628e-13,2.631171964419446e-22,0.0,2.4624946117401123,5.3315839767456055,7.831751346588135,8.623943328857422,7.376895904541016,0.0,9.1067,0.0447,0.6067,nan,nan,nan,nan,nan,7.84731035707864e-09,2.8503543969549128e-09,5.480309095418079e-09,5.70244296227429e-09,8.60708304628588e-09,6.657761009165597e-09,3.746587040609484e-09,4.2195535954192565e-09,4.094193428727522e-09,4.999030966956752e-09,-1.869973065282693e-09,2.027507051138855e-09,-1.6346075604189991e-09,1.800766646908869e-09,-1.774690616684893e-09,1.8582051453108761e-09,-1.9748311874678848e-09,1.927343173946383e-09,-1.9219388303071128e-09,2.0882051643411614e-09,-1.820958828169239e-09,1.887429545988084e-09,-1.5304734146681653e-09,1.6879618813803177e-09,-1.5707433131950665e-09,1.6833151539330515e-09,-1.5371856010304441e-09,1.7418061437624033e-09,-1.85690551823825e-09,1.8493874209823957e-09,6.1162214279174805,1.9074432849884033,3.8806042671203613,3.7096517086029053,6.810328483581543,6.0354905128479,3.2347304821014404,3.5721325874328613,3.497074842453003,3.3719663619995117,3FGL J0430.2-2508,3FHL J0430.2-2507,,,,N,,bll,,PMN J0430-2507,,0.9997,0.9495,67.5668,-25.1275,0.00000,0
4FGL J0430.3+1654,1,67.5901,16.9093,179.7523,-21.0421,0.0273,0.0249,-38.970,0.0442,0.0403,-38.970,788,,12.227,1553.33,6.0868e-10,6.3856e-11,7.6836e-12,8.5615e-13,PowerLaw,2.9241e-13,2.9961e-14,2.3501,0.0779,3.0497e-13,3.6401e-14,2.3465,0.0865,0.0259,0.0432,0.614,2.9958e-13,3.2891e-14,2.2947,0.1181,0.00039,0.00069,0.6667,nan,0.517,991.26,3.846285540499289e-13,2.7431279470135905e-09,2.691741274318815e-09,4.454889512839344e-10,1.0434968167327696e-10,2.539729017370096e-11,3.895049213720192e-12,nan,1.9655681526842272e-08,nan,4.470782410948004e-09,-4.792209407078474e-10,4.785173923771424e-10,-7.589937706109495e-11,7.988645162049224e-11,-2.2980778738301844e-11,2.5644457044005087e-11,-8.443268653679503e-12,1.0446222879767486e-11,-3.2604279519288237e-12,5.335595246874769e-12,6.077040527053938e-17,6.3706743873293e-13,1.7743473790937658e-12,1.0346089219723242e-12,6.878543416279082e-13,5.898297800698005e-13,1.8159933734725187e-13,0.0,0.5286738276481628,6.043764591217041,6.956827640533447,6.528036594390869,5.374135971069336,1.359441876411438,22.1344,0.3699,0.1489,7.601,2.296722456662792e-08,4.299637978988358e-09,349790016.0,31560000.0,4.537875408772152e-09,7.098508447711538e-09,1.5260827268548383e-08,2.296722456662792e-08,2.2350825190642354e-08,1.3975351542683256e-08,5.164886740516295e-09,1.8211817831570443e-08,1.2716973252224761e-08,1.304109176203383e-08,-3.4636262746801094e-09,3.6926428581551818e-09,-3.5214202664946015e-09,3.9701850695905705e-09,-3.7686977982787084e-09,4.058814617735607e-09,-4.299637978988358e-09,4.546119924953018e-09,-4.541056419782308e-09,4.613568194145046e-09,-4.058947844498562e-09,4.399034025936999e-09,-3.881875709765836e-09,4.344082871199362e-09,-4.1826195840144464e-09,4.501142125690194e-09,-3.957608019078407e-09,4.209684156819549e-09,-4.460779301496132e-09,4.9021164905127534e-09,1.3100782632827759,2.2142882347106934,4.759918212890625,7.6007490158081055,5.657975673675537,4.089745044708252,1.3703874349594116,5.4156975746154785,3.7170000076293945,4.0092453956604,3FGL J0430.5+1655,3FHL J0430.3+1655,,,,N,,bcu,,MG1 J043022+1655,,0.9977,0.8739,67.5931,16.9180,0.00000,0
4FGL J0431.8+7403,1,67.9517,74.0552,136.5853,17.3693,0.0163,0.0154,10.260,0.0265,0.0249,10.260,1312,,18.326,2972.99,4.5532e-10,3.9661e-11,5.1160e-12,4.4681e-13,PowerLaw,5.2178e-14,4.5289e-15,1.9771,0.0634,5.5760e-14,5.8366e-15,1.9324,0.0816,0.0414,0.0407,1.007,5.6361e-14,5.5682e-15,1.7632,0.1425,0.00081,0.00052,0.6667,nan,1.588,711.32,5.00726803770446e-12,2.2319839310114276e-09,1.0517999804449119e-09,2.4315230384708286e-10,1.089932311071351e-10,5.2137925921069694e-11,6.5470272432588406e-12,nan,9.208173779029494e-09,-1.6779980738235167e-09,1.7151883247024102e-09,-2.111905511581469e-10,2.1689830487225947e-10,-4.231799285991933e-11,4.465384659257943e-11,-1.7428962786891766e-11,1.8938340479168758e-11,-9.521069696538653e-12,1.0705458221293984e-11,-2.770643523636318e-12,3.964066488254536e-12,8.028903546037345e-16,5.375520991876548e-13,7.240796504048852e-13,5.856091978527489e-13,7.50330678665756e-13,1.2556923816714471e-12,3.52875010028314e-13,0.0,1.3334181308746338,5.351000785827637,6.886590480804443,10.079231262207031,11.790946006774902,5.107940196990967,30.7236,0.4082,0.1406,10.349,8.037774001934395e-09,1.280405337311663e-09,349790016.0,31560000.0,5.334517716448772e-09,4.178172474667008e-09,5.916542811235104e-09,8.037774001934395e-09,3.970564765864992e-09,6.845377598097002e-09,2.3590236430948153e-09,2.519721542526554e-09,1.7929803197702654e-09,2.3783752745032416e-09,-1.3274903398752258e-09,1.5006018649899033e-09,-1.1249235987165207e-09,1.2563219353722843e-09,-1.223407819495037e-09,1.354620415838781e-09,-1.280405337311663e-09,1.367574942179317e-09,-1.0549118245606337e-09,1.2337298960218845e-09,-1.3563447032183262e-09,1.4652240531987104e-09,-9.66424940074262e-10,1.172319574749281e-09,-9.51155265660475e-10,1.0747411849365562e-09,-6.974229527223486e-10,8.364525183601756e-10,-9.344837126334937e-10,1.1709020419914395e-09,6.831762313842773,5.583133220672607,6.71577787399292,10.348687171936035,5.180752277374268,7.5008015632629395,3.7722394466400146,3.271592855453491,4.094203472137451,3.3721466064453125,3FGL J0431.6+7403,3FHL J0431.8+7403,,,,N,,bll,,GB6 J0431+7403,,0.9997,0.9575,67.9378,74.0574,0.00000,0
4FGL J0432.0+1732,1,68.0058,17.5425,179.4916,-20.3357,0.0783,0.0503,-53.210,0.1269,0.0816,-53.210,788,,6.659,1384.00,4.0800e-10,6.9822e-11,2.3542e-12,6.4843e-13,LogParabola,2.0399e-13,3.5170e-14,2.4134,0.1128,2.8690e-13,5.4132e-14,2.0944,0.3140,0.4355,0.2403,2.963,2.8365e-13,5.0728e-14,0.9011,0.3644,0.01298,0.00267,0.6667,nan,3.115,334.03,4.021401434073368e-09,4.286309529533128e-09,8.740881352053975e-10,3.3085817419120644e-10,5.204867786767764e-11,2.188941709098044e-13,1.5983601500181056e-14,nan,1.2569029372855312e-08,-2.592849046578749e-09,2.6419133547506135e-09,-3.279819749124613e-10,3.5000993769962463e-10,-6.924439494015999e-11,7.326599743562312e-11,-1.8518613725815314e-11,2.1280623097030826e-11,nan,7.713864269565107e-12,nan,5.2898766096654004e-12,6.970774868789165e-13,1.2185305932679857e-12,6.535220498440908e-13,7.728606708605479e-13,3.1040377516597384e-13,4.330097647900922e-15,4.442766158896426e-16,0.30995073914527893,1.6581531763076782,2.74129319190979,5.617680549621582,3.4339749813079834,0.035195477306842804,0.0,14.8423,0.5167,0.2748,nan,nan,nan,nan,nan,2.115759789589333e-09,1.952495276569266e-09,2.8404951724070315e-09,9.826093272380376e-10,4.956847085568761e-11,3.232877299197412e-09,2.469435322893787e-09,7.674205021457325e-11,4.368700678991644e-10,4.2908685493614485e-09,-9.046345894603292e-10,9.996593552941135e-10,-9.927397792708348e-10,1.1077966322048383e-09,-1.0103634595637345e-09,1.114741188246171e-09,-8.998546907612592e-10,1.080618261539712e-09,nan,1.1881944317337911e-09,-1.0555397667033617e-09,1.1576265501744842e-09,-1.032964047631424e-09,1.1520420173383172e-09,nan,1.1006805467062009e-09,nan,9.424124813861567e-10,-1.3153574895952147e-09,1.4320667984790703e-09,2.5970335006713867,2.1125688552856445,3.2238614559173584,1.100623607635498,0.03206257149577141,3.636077404022217,2.7476532459259033,0.0905572921037674,0.5237102508544922,3.9419760704040527,,,,,,N,,bcu,,TXS 0429+174,,0.9979,0.9299,67.9891,17.5266,0.00000,16
4FGL J0433.0+0522,1,68.2618,5.3696,190.3369,-27.4165,0.0445,0.0400,-89.140,0.0721,0.0649,-89.140,603,,21.885,424.55,7.3529e-10,6.9490e-11,1.4528e-11,1.0214e-12,LogParabola,1.4432e-11,7.7502e-13,2.7440,0.0434,1.7795e-11,1.0852e-12,2.5564,0.0724,0.2655,0.0616,5.527,1.7373e-11,1.1624e-12,1.9084,0.2644,0.01536,0.00496,0.6667,nan,5.650,2455.47,6.194691337668701e-08,2.8605438018303175e-08,6.654072848277792e-09,7.124787426704415e-10,3.917251592544524e-11,8.57029476655792e-19,1.2616513563141563e-17,-2.758299721961066e-08,2.6934440455761433e-08,-3.399595716047088e-09,3.3630984663801655e-09,-4.699522992979155e-10,4.699522992979155e-10,-8.286858005357445e-11,8.627553532702947e-11,-1.5989091994850213e-11,1.902651126928223e-11,nan,5.050320404931252e-12,nan,4.494593065784702e-12,1.0081501605752052e-11,6.819694982340696e-12,4.222128289349536e-12,1.5183976038307678e-12,2.2090048702998882e-13,1.6703721782790715e-20,3.5068577978187617e-19,2.2993712425231934,9.04063892364502,16.502159118652344,10.877251625061035,3.064380645751953,0.0,0.0,278.8042,0.8825,0.2144,18.132,1.0621118207154723e-07,7.375068555859343e-09,444470016.0,31560000.0,6.083086034891494e-09,6.442673505802077e-09,1.4461461361747752e-08,1.3647359686785876e-08,3.408009874306117e-08,3.280302962593851e-08,1.0621118207154723e-07,4.8264443108791966e-08,2.7343045161387636e-08,8.074049162587471e-08,-3.91716969971867e-09,4.10095246650144e-09,-4.477950454884194e-09,4.717355395200684e-09,-4.77047246150164e-09,4.961041355500129e-09,-4.911859807776864e-09,5.202618780231205e-09,-5.451112006227277e-09,5.817792469997585e-09,-5.347239095954137e-09,5.71328273579752e-09,-7.375068555859343e-09,7.375068555859343e-09,-5.902120570056013e-09,6.073403113759923e-09,-4.9852517669535246e-09,5.191648000391069e-09,-7.270325674824107e-09,7.270325674824107e-09,1.5762498378753662,1.4587671756744385,3.1809513568878174,2.880648374557495,6.853504657745361,6.800936222076416,18.1320743560791,9.33847427368164,5.994617938995361,13.551834106445312,,,,,,N,,RDG,,3C 120,,1.0000,0.9913,68.2962,5.3543,0.00000,0
4FGL J0433.0+1327,2,68.2646,13.4586,183.1090,-22.6627,0.0506,0.0411,44.390,0.0820,0.0666,44.390,788,,6.422,2840.12,3.3029e-10,6.4204e-11,1.5053e-12,2.7338e-13,LogParabola,2.7456e-14,6.2740e-15,2.2001,0.1370,6.5718e-14,1.1935e-14,1.9917,0.3033,0.9999,nan,4.700,5.7823e-14,1.1001e-14,0.0005,0.0209,0.01478,0.00229,0.6667,nan,4.428,146.95,6.883568381965688e-09,6.462574364540785e-10,8.913673835500568e-13,2.200745558011974e-10,1.0089581947703152e-10,3.203072030701082e-13,3.2671516613476457e-16,nan,1.1915768816095351e-08,nan,1.5746479675726732e-09,nan,1.887938139155665e-10,-5.6909480600220164e-11,6.094016263835655e-11,-2.3703707399680418e-11,2.564381693104245e-11,nan,6.152498649436566e-12,nan,4.7480465739657696e-12,1.1932111115137145e-12,1.8848074143096305e-13,7.70960230047122e-16,5.840662697410848e-13,6.009875756773919e-13,6.071513107677512e-15,9.08130161658692e-18,0.5378361940383911,0.39478299021720886,0.0,4.477792263031006,5.861706256866455,0.0779951810836792,0.0,12.9626,0.3701,0.3588,nan,nan,nan,nan,nan,5.998310875776625e-11,5.303525396627151e-10,4.0310835225376707e-10,3.5402247106075535e-11,4.467617109593647e-10,1.647720046342449e-13,4.927809271748629e-10,6.646666550480518e-10,4.202722059254427e-10,9.55223011800399e-10,nan,2.0383288112935105e-10,-2.5531426972591476e-10,2.9436020287931797e-10,-2.3166937812568733e-10,2.662086662219565e-10,nan,3.0155156149902496e-10,-2.2476398520154817e-10,2.6884919290814935e-10,nan,2.6801222352546006e-10,-2.3742766086520817e-10,2.8268090646044186e-10,-2.758559491944368e-10,3.130645187532366e-10,-2.273160271126784e-10,2.687342015583738e-10,-2.9961155778579496e-10,3.3738092874990855e-10,0.3686470091342926,2.2804372310638428,1.9390417337417603,0.11147917807102203,2.28200626373291,0.0,2.4598169326782227,2.983372449874878,2.090235471725464,4.381196022033691,,,,,,N,,,,,,0.0000,0.0000,nan,nan,nan,2048
